transaction_real_price,city,exclusive_use_area,floor,total_parking_capacity_in_site,total_household_count_in_sites,apartment_building_count_in_sites,heat_type,heat_fuel,front_door_structure,supply_area,total_household_count_of_area_type,room_count,bathroom_count
433000000,1,80.01,11,379.0,450,3,individual,gas,stairway,95.93,450,3.0,2.0
320000000,1,84.87,4,384.0,480,5,individual,gas,stairway,102.76,231,3.0,1.0
700000000,1,27.68,12,7876.0,5563,65,district,cogeneration,stairway,42.28,500,1.0,1.0
252000000,1,84.87,5,401.0,345,5,individual,gas,stairway,109.7,100,3.0,2.0
205000000,1,49.77,4,459.0,602,7,central,gas,corridor,70.41,345,2.0,1.0
599800000,1,59.25,1,1920.0,1511,18,individual,gas,stairway,79.61,554,3.0,2.0
114000000,0,59.97,1,121.0,178,1,individual,gas,corridor,83.29,70,3.0,2.0
125000000,0,59.9349,19,624.0,607,8,individual,gas,stairway,85.84,345,3.0,1.0
322000000,0,118.7961,7,519.0,299,4,individual,gas,stairway,149.92,150,4.0,2.0
138500000,0,84.82,1,795.0,795,12,central,gas,stairway,102.28,240,3.0,2.0
465000000,1,84.98,5,214.0,141,3,individual,gas,stairway,113.13,52,3.0,2.0
380000000,1,59.97,11,165.0,162,2,individual,gas,corridor,89.19,31,3.0,1.0
330000000,0,59.816,13,682.0,682,10,district,cogeneration,stairway,74.03,194,3.0,1.0
1045000000,1,104.78,16,965.0,761,12,district,cogeneration,stairway,134.93,156,3.0,2.0
429990000,0,125.4155,7,4599.0,2752,14,individual,gas,stairway,166.76,470,4.0,2.0
700000000,1,114.44,10,1920.0,960,13,central,gas,stairway,133.51,120,4.0,2.0
182000000,0,73.92,2,3240.0,3060,33,central,gas,corridor,100.06,516,3.0,1.0
133000000,0,68.95,14,220.0,315,1,individual,gas,corridor,91.92,30,2.0,1.0
520000000,1,119.5,18,981.0,1550,12,district,cogeneration,stairway,137.62,144,4.0,2.0
325000000,1,56.0,13,499.0,427,5,individual,gas,mixed,79.95,78,3.0,1.0
1330000000,1,131.83,1,100.0,198,5,central,gas,stairway,158.34,36,4.0,2.0
70000000,0,65.188,12,143.0,298,3,individual,gas,stairway,81.23,180,3.0,1.0
181000000,0,59.946000000000005,6,394.0,363,3,individual,gas,stairway,80.28,161,3.0,1.0
295000000,1,61.257,2,414.0,378,6,individual,gas,stairway,79.99,116,3.0,2.0
340000000,1,84.64,4,297.0,273,5,individual,gas,stairway,108.03,102,3.0,2.0
712000000,1,59.9656,28,4580.0,3885,51,individual,gas,stairway,80.62,139,3.0,2.0
480000000,1,59.94,8,134.0,112,1,individual,gas,corridor,81.0,52,3.0,1.0
242000000,1,84.72,3,1691.0,1317,6,central,gas,stairway,109.56,524,3.0,2.0
195000000,1,49.94,5,2123.0,2136,17,district,cogeneration,corridor,69.05,270,2.0,1.0
338000000,1,84.96,8,400.0,494,6,district,cogeneration,stairway,102.4,479,3.0,2.0
255000000,0,117.54,30,377.0,125,1,individual,gas,stairway,145.03,17,3.0,2.0
295000000,0,84.99,20,1066.0,690,4,individual,gas,stairway,107.13,58,3.0,2.0
530000000,1,84.98,1,695.0,571,11,individual,gas,stairway,119.35,6,3.0,2.0
245000000,0,84.6885,10,173.0,176,4,individual,gas,stairway,108.17,76,3.0,2.0
394500000,0,147.97,5,554.0,252,13,district,cogeneration,stairway,180.87,18,4.0,2.0
260000000,1,55.57,6,198.0,493,4,individual,gas,corridor,72.73,77,3.0,1.0
720000000,0,105.8829,39,3911.0,2369,21,,,stairway,142.62,0,3.0,2.0
245000000,0,84.76,18,1833.0,1812,20,individual,gas,stairway,106.17,876,3.0,2.0
135000000,0,84.91,18,203.0,288,1,individual,gas,stairway,106.91,138,3.0,2.0
178000000,0,88.57,15,262.0,240,2,individual,gas,stairway,109.08,150,4.0,2.0
1155000000,1,84.83,16,4900.0,3696,46,district,cogeneration,stairway,110.54,1404,3.0,2.0
718000000,1,59.97,20,4113.0,2678,35,district,cogeneration,stairway,86.43,424,3.0,2.0
120000000,0,84.5,11,39.0,150,1,individual,gas,stairway,101.73,75,3.0,2.0
412500000,0,102.52,7,2381.0,1391,14,individual,gas,stairway,133.32,336,3.0,2.0
339000000,1,84.84,2,794.0,671,8,individual,gas,stairway,106.21,207,3.0,2.0
448000000,1,59.76,9,1544.0,1544,9,individual,gas,corridor,83.46,558,3.0,1.0
460000000,1,114.12,16,465.0,448,4,district,cogeneration,stairway,140.85,77,4.0,2.0
300000000,0,84.9842,13,692.0,547,8,individual,gas,stairway,113.22,107,3.0,2.0
143000000,0,83.63,1,188.0,299,2,individual,gas,stairway,102.78,124,3.0,2.0
170000000,0,127.22,7,400.0,360,4,individual,gas,stairway,145.97,180,4.0,2.0
360000000,1,45.77,4,,750,6,district,cogeneration,corridor,64.11,224,2.0,1.0
752000000,1,59.9772,12,4443.0,3002,34,district,cogeneration,stairway,86.43,206,2.0,1.0
546500000,1,82.94,21,3012.0,2938,16,individual,gas,stairway,113.5,434,3.0,2.0
500000000,0,100.945,25,4599.0,2752,14,individual,gas,stairway,133.82,282,3.0,2.0
188950000,0,84.9959,7,453.0,466,3,individual,gas,stairway,115.68,226,3.0,2.0
208000000,1,59.94,4,1641.0,2336,16,district,cogeneration,corridor,86.18,328,2.0,1.0
374000000,0,84.9669,7,1761.0,1326,9,individual,gas,stairway,110.8,530,3.0,2.0
277500000,0,84.935,19,1592.0,1344,11,individual,gas,stairway,117.79,528,3.0,2.0
95000000,1,35.1,4,,1635,9,individual,gas,corridor,46.57,420,2.0,1.0
380000000,1,84.89,4,530.0,412,14,district,cogeneration,stairway,108.83,195,3.0,2.0
87000000,0,67.97,2,359.0,576,6,individual,gas,stairway,86.63,576,3.0,1.0
440000000,1,58.03,16,519.0,498,7,individual,gas,stairway,78.03,252,3.0,2.0
399000000,1,59.96,10,244.0,215,3,individual,gas,stairway,75.84,31,3.0,2.0
390000000,1,59.83,23,280.0,371,1,individual,gas,corridor,79.83,71,1.0,1.0
330000000,1,59.95,4,460.0,442,3,individual,gas,stairway,75.57,146,3.0,1.0
427000000,1,84.87,22,2990.0,2182,22,individual,gas,stairway,107.62,981,3.0,2.0
1100000000,1,84.99,7,7876.0,5563,65,district,cogeneration,stairway,109.47,46,3.0,2.0
720000000,1,87.98,6,1382.0,845,13,district,cogeneration,stairway,119.48,86,3.0,2.0
133000000,0,41.3,4,1578.0,2544,18,individual,gas,corridor,58.74,718,2.0,1.0
355000000,1,59.99,8,1306.0,1125,15,individual,gas,stairway,78.45,452,3.0,1.0
410000000,1,84.76,23,1357.0,1070,12,individual,gas,stairway,108.07,395,3.0,2.0
350000000,1,59.97,15,329.0,348,4,individual,gas,stairway,80.55,128,3.0,1.0
100000000,0,62.59,1,321.0,315,7,individual,gas,stairway,76.53,90,3.0,1.0
320000000,0,84.97,16,2252.0,1895,17,individual,gas,stairway,106.74,69,3.0,2.0
150000000,0,78.3,25,2169.0,2181,15,central,gas,corridor,98.22,250,3.0,1.0
323000000,1,59.6772,5,,582,11,individual,gas,stairway,80.74,79,3.0,1.0
360000000,1,84.9,1,1352.0,939,15,individual,gas,stairway,107.42,358,3.0,2.0
267000000,1,58.59,7,323.0,345,3,individual,gas,stairway,76.27,204,2.0,1.0
205000000,1,49.75,7,800.0,986,9,individual,gas,corridor,72.39,1,3.0,1.0
533000000,1,84.73,14,527.0,480,8,individual,gas,stairway,109.18,289,3.0,2.0
535890000,0,149.5497,37,5755.0,3000,15,individual,gas,stairway,197.4,396,4.0,2.0
240000000,1,59.39,7,,1764,12,district,cogeneration,corridor,77.11,240,2.0,1.0
112000000,0,59.97,4,551.0,1484,14,individual,gas,corridor,82.56,180,3.0,1.0
198000000,1,83.86,5,417.0,582,6,individual,gas,stairway,95.92,567,3.0,2.0
910000000,1,50.64,5,2500.0,5040,124,individual,gas,stairway,50.38,710,2.0,1.0
323000000,0,132.49200000000002,3,2918.0,1536,18,individual,gas,corridor,155.04,472,4.0,2.0
161000000,0,59.76,9,1789.0,1669,10,central,gas,corridor,80.01,675,3.0,1.0
260000000,0,94.412,5,1018.0,718,8,individual,gas,stairway,121.36,535,3.0,2.0
385000000,0,146.81,8,1180.0,761,17,district,gas,stairway,176.1,87,4.0,2.0
180000000,1,59.94,14,208.0,193,1,individual,gas,corridor,86.06,43,3.0,1.0
124570000,0,76.99,23,403.0,280,2,individual,gas,stairway,98.5,112,3.0,2.0
163000000,0,84.98,7,132.0,270,2,individual,gas,stairway,102.41,189,3.0,2.0
920000000,1,84.98,18,1162.0,834,10,district,cogeneration,stairway,109.26,293,3.0,2.0
360000000,1,84.32,10,912.0,912,8,individual,cogeneration,corridor,107.46,72,3.0,1.0
538000000,1,84.7,15,366.0,320,5,individual,gas,stairway,107.9,142,3.0,2.0
285000000,1,82.39,4,600.0,600,4,individual,gas,stairway,109.28,84,3.0,2.0
770000000,0,125.4155,19,4599.0,2752,14,individual,gas,stairway,166.76,470,4.0,2.0
96000000,0,59.26,8,830.0,1741,16,individual,gas,corridor,71.78,60,2.0,1.0
395000000,1,84.705,8,1665.0,2017,22,individual,gas,stairway,105.19,805,3.0,2.0
120000000,0,58.15,8,55.0,100,1,individual,gas,corridor,78.92,9,3.0,2.0
405000000,0,120.995,25,655.0,305,2,individual,gas,stairway,158.21,101,3.0,2.0
485000000,1,112.24,12,666.0,498,6,individual,gas,stairway,132.66,274,4.0,2.0
384000000,1,75.2,6,672.0,480,5,individual,gas,stairway,91.03,141,3.0,2.0
104000000,0,75.65,4,774.0,763,6,individual,gas,stairway,97.52,172,3.0,2.0
114500000,0,85.76,3,684.0,522,6,individual,gas,stairway,104.61,331,3.0,2.0
166000000,0,106.2,6,181.0,197,2,individual,gas,stairway,125.04,30,4.0,2.0
433000000,1,104.79,7,352.0,285,2,individual,gas,stairway,133.72,76,4.0,2.0
100000000,0,72.13,5,,300,9,central,gas,stairway,78.34,30,3.0,2.0
416000000,1,79.42,8,3300.0,1572,13,district,cogeneration,corridor,85.52,288,3.0,1.0
263000000,0,84.6588,9,918.0,712,15,individual,gas,stairway,111.48,46,3.0,2.0
380000000,0,132.49200000000002,8,2918.0,1536,18,individual,gas,corridor,157.01,84,4.0,2.0
275000000,1,59.92,14,2721.0,2002,25,individual,gas,stairway,82.27,709,3.0,1.0
74000000,0,59.958999999999996,18,193.0,261,1,individual,gas,stairway,79.33,219,3.0,1.0
200000000,0,84.98,16,619.0,362,3,individual,gas,stairway,108.11,266,3.0,2.0
755000000,1,79.7,12,1382.0,845,13,district,cogeneration,stairway,109.94,327,3.0,2.0
803000000,1,84.39,2,603.0,482,8,individual,gas,stairway,113.95,64,3.0,2.0
170000000,0,58.44,15,679.0,679,11,district,cogeneration,stairway,73.57,304,3.0,1.0
153000000,0,77.67,2,1152.0,998,9,individual,gas,stairway,98.55,320,3.0,2.0
240000000,1,75.03,4,1590.0,1590,9,central,gas,stairway,99.17,325,3.0,1.0
380000000,1,27.68,11,7876.0,5563,65,district,cogeneration,stairway,42.28,124,1.0,1.0
345000000,1,84.87,3,4932.0,4509,31,central,gas,stairway,109.64,986,3.0,2.0
640000000,1,114.93,18,558.0,477,6,individual,gas,stairway,142.69,119,4.0,2.0
258000000,1,59.72,11,278.0,271,3,individual,gas,corridor,83.38,65,2.0,1.0
480030000,0,125.4155,37,4599.0,2752,14,individual,gas,stairway,166.76,470,4.0,2.0
585000000,0,132.0678,14,1659.0,809,13,individual,gas,mixed,164.6,183,4.0,2.0
172000000,0,84.36,12,1346.0,988,12,individual,gas,stairway,105.98,382,3.0,2.0
320000000,0,117.4122,13,829.0,703,7,individual,gas,stairway,148.86,68,4.0,2.0
314000000,0,84.97,8,2252.0,1895,17,individual,gas,stairway,106.74,645,3.0,2.0
169000000,1,41.58,6,170.0,619,6,individual,gas,corridor,56.2,175,2.0,1.0
193000000,0,84.98,21,4515.0,2637,30,individual,gas,stairway,108.11,662,3.0,2.0
680000000,1,84.6,10,139.0,139,1,individual,gas,,106.24,74,3.0,2.0
538000000,1,84.98299999999999,4,635.0,620,22,individual,gas,stairway,109.83,60,3.0,2.0
81500000,0,84.86,20,113.0,216,2,individual,gas,stairway,103.04,124,3.0,2.0
500000000,1,114.73,9,305.0,238,7,district,cogeneration,stairway,148.98,84,3.0,2.0
230000000,0,85.76,10,684.0,522,6,individual,gas,stairway,104.61,331,3.0,2.0
445000000,0,127.165,17,1875.0,1156,10,individual,gas,stairway,159.21,162,4.0,2.0
73000000,0,58.65,7,551.0,1484,14,individual,gas,corridor,80.74,174,2.0,1.0
259000000,1,59.98,21,4804.0,3830,54,individual,gas,stairway,81.43,1195,3.0,2.0
238340000,0,84.99,38,1066.0,690,4,individual,gas,stairway,107.13,4,3.0,2.0
275000000,1,73.89,11,806.0,660,4,central,gas,corridor,97.81,420,3.0,1.0
560000000,1,84.96,11,428.0,437,5,individual,gas,stairway,108.95,214,3.0,2.0
240000000,1,49.6,7,1239.0,1676,21,district,cogeneration,corridor,69.32,1166,2.0,1.0
220000000,1,59.39,15,1500.0,2029,23,district,cogeneration,stairway,76.82,56,2.0,1.0
585000000,0,125.4155,46,4599.0,2752,14,individual,gas,stairway,166.76,470,4.0,2.0
198000000,0,84.34,2,1440.0,1780,16,individual,gas,stairway,114.6,510,3.0,2.0
402500000,0,131.27,3,3240.0,3060,33,central,gas,stairway,157.99,576,4.0,2.0
225000000,0,133.455,10,373.0,533,4,individual,gas,stairway,175.21,50,4.0,2.0
132000000,1,64.62,5,292.0,292,4,individual,gas,corridor,87.54,90,2.0,1.0
242000000,0,59.99,19,1050.0,1721,16,district,cogeneration,stairway,80.41,780,3.0,1.0
1740000000,1,210.25,3,,1326,15,district,cogeneration,stairway,226.44,216,5.0,2.0
678000000,1,84.95,6,758.0,758,6,district,cogeneration,stairway,108.31,757,3.0,2.0
238240000,0,107.83,7,1158.0,655,13,district,cogeneration,stairway,129.0,228,4.0,2.0
174900000,0,59.7627,20,425.0,419,6,individual,gas,stairway,84.54,83,3.0,2.0
620000000,1,84.66,15,1299.0,1080,8,central,gas,corridor,111.96,150,3.0,2.0
215910000,0,127.639,14,869.0,671,12,individual,gas,stairway,148.79,150,3.0,2.0
240000000,1,59.94,17,465.0,448,4,district,cogeneration,corridor,84.28,225,3.0,1.0
158000000,0,59.8,5,3776.0,3382,35,individual,gas,stairway,78.1,200,3.0,1.0
493000000,1,114.7,3,2772.0,3322,32,individual,gas,stairway,147.16,499,4.0,2.0
255000000,1,59.95,21,1602.0,1253,15,individual,gas,corridor,87.96,427,3.0,1.0
56000000,0,47.11,4,170.0,220,4,individual,gas,stairway,53.19,139,3.0,1.0
299000000,1,83.97,9,492.0,942,10,individual,gas,corridor,111.11,240,3.0,2.0
190000000,0,85.0,10,222.0,218,2,individual,gas,stairway,108.41,186,3.0,2.0
475000000,1,84.57,16,880.0,880,6,individual,gas,stairway,107.25,600,3.0,2.0
455000000,1,114.93,8,531.0,458,7,individual,gas,stairway,150.03,118,4.0,2.0
327000000,0,84.9749,14,829.0,703,7,individual,gas,stairway,113.91,234,3.0,2.0
88000000,0,74.93,11,,1620,16,individual,gas,corridor,98.31,150,3.0,1.0
310000000,1,59.94,8,787.0,768,4,individual,gas,corridor,85.94,309,3.0,1.0
425000000,1,84.99,10,279.0,279,5,district,cogeneration,stairway,105.9,279,3.0,2.0
340000000,1,68.86,9,600.0,1944,16,district,cogeneration,corridor,96.8,312,3.0,1.0
380000000,1,59.97,3,1610.0,1689,17,individual,gas,stairway,79.74,92,3.0,1.0
900000000,1,147.67,2,538.0,414,4,district,cogeneration,stairway,175.47,48,5.0,2.0
205000000,1,34.86,10,2124.0,1634,12,central,gas,corridor,46.39,435,1.0,1.0
435000000,1,84.84,22,1104.0,1174,11,central,gas,stairway,108.54,596,3.0,2.0
118000000,0,84.6,2,,105,2,individual,-,stairway,96.32,35,3.0,1.0
2775000000,1,244.543,27,6075.0,3410,44,district,cogeneration,stairway,297.53,156,4.0,4.0
1083000000,1,84.55,17,520.0,298,5,individual,gas,stairway,108.69,30,3.0,1.0
238240000,0,107.83,13,1158.0,655,13,district,cogeneration,stairway,129.0,228,4.0,2.0
520000000,1,59.92,15,551.0,657,7,district,cogeneration,stairway,83.98,251,3.0,2.0
360000000,1,72.34,2,835.0,464,7,individual,gas,stairway,89.65,1,3.0,1.0
355000000,1,49.8,5,554.0,1004,6,district,cogeneration,corridor,70.18,494,2.0,1.0
170000000,1,52.46,6,,139,1,individual,gas,corridor,72.21,40,2.0,1.0
132400000,0,49.08,13,2500.0,2960,17,individual,gas,corridor,68.12,2960,3.0,1.0
154000000,0,84.93,3,440.0,326,4,individual,gas,stairway,102.1,118,3.0,1.0
450000000,0,100.945,36,1405.0,998,6,individual,gas,stairway,135.52,282,3.0,2.0
616000000,1,59.4,1,1066.0,1050,12,district,cogeneration,stairway,80.66,440,3.0,2.0
175000000,1,49.94,15,1980.0,1980,11,central,gas,corridor,69.28,180,2.0,1.0
430000000,1,84.99,2,1777.0,1370,24,individual,gas,stairway,111.42,264,3.0,2.0
180000000,1,41.3,12,4471.0,2634,21,district,cogeneration,corridor,58.73,360,2.0,1.0
370000000,0,126.63799999999999,11,,804,9,individual,gas,stairway,152.24,148,4.0,2.0
255000000,1,66.25399999999999,3,791.0,504,3,individual,gas,stairway,80.41,48,3.0,2.0
144500000,1,27.0,4,840.0,1200,4,district,cogeneration,corridor,35.39,540,1.0,1.0
290000000,1,84.66,6,297.0,228,3,individual,gas,stairway,107.85,104,3.0,2.0
169000000,0,84.89,7,250.0,255,1,individual,gas,stairway,102.91,135,3.0,1.0
200000000,1,64.65,4,877.0,686,9,district,cogeneration,stairway,79.24,228,3.0,1.0
300000000,1,63.78,12,878.0,1454,13,central,gas,corridor,84.85,452,3.0,1.0
220000000,1,49.94,15,676.0,2265,26,district,cogeneration,corridor,71.05,585,2.0,1.0
1085000000,1,101.94,6,1554.0,1020,20,district,cogeneration,stairway,130.93,432,4.0,2.0
580000000,0,84.38,7,3030.0,2100,12,individual,gas,stairway,112.34,295,3.0,2.0
250000000,0,84.91,7,1500.0,1963,15,central,gas,stairway,102.05,360,3.0,1.0
240000000,1,33.18,5,522.0,1372,6,district,cogeneration,corridor,44.38,410,2.0,1.0
153000000,1,32.34,2,286.0,910,13,district,cogeneration,corridor,45.2,90,1.0,1.0
162000000,1,43.35,7,4753.0,3169,30,individual,gas,corridor,62.63,468,1.0,1.0
157000000,0,70.58,3,900.0,936,3,individual,gas,corridor,76.66,287,3.0,1.0
138500000,0,59.77,20,865.0,981,9,individual,gas,stairway,82.58,441,3.0,1.0
300000000,1,84.94,3,3481.0,2678,25,individual,gas,stairway,102.02,236,3.0,2.0
229000000,0,59.997,6,1058.0,1028,13,individual,gas,stairway,81.74,260,3.0,2.0
200500000,0,84.88799999999999,20,,1258,15,individual,gas,stairway,107.97,198,3.0,2.0
487000000,1,59.91,7,597.0,516,7,individual,gas,stairway,83.44,228,3.0,2.0
236000000,0,84.98,20,401.0,244,2,individual,gas,stairway,112.4,60,3.0,2.0
891000000,1,84.79,20,9766.0,6864,66,district,cogeneration,stairway,108.82,1762,3.0,2.0
340000000,0,119.738,31,961.0,623,4,individual,gas,stairway,151.29,34,4.0,2.0
220000000,1,59.96,5,91.0,121,1,individual,gas,corridor,82.79,77,3.0,1.0
310000000,0,84.977,13,316.0,299,4,individual,gas,stairway,113.28,49,3.0,2.0
457000000,0,84.96,3,1992.0,1680,19,individual,gas,stairway,108.19,920,3.0,2.0
430000000,1,59.74,9,877.0,725,10,individual,gas,stairway,80.56,98,3.0,2.0
638000000,1,84.92,1,1152.0,1161,16,individual,gas,stairway,110.74,116,3.0,2.0
378000000,1,84.97,2,3940.0,3003,25,individual,gas,mixed,109.57,280,3.0,2.0
180000000,1,59.95,18,1602.0,1253,15,individual,gas,corridor,87.96,427,3.0,1.0
151000000,0,76.35,1,600.0,600,6,central,gas,stairway,92.32,90,3.0,1.0
513000000,1,84.42,26,519.0,492,5,individual,gas,stairway,108.34,317,3.0,2.0
260000000,0,84.85,5,1576.0,1112,17,central,gas,stairway,109.86,240,3.0,2.0
252500000,1,59.59,12,802.0,860,8,individual,gas,corridor,81.0,275,3.0,1.0
511000000,1,54.45,8,352.0,299,2,district,cogeneration,corridor,75.02,45,2.0,1.0
554000000,1,84.88,7,842.0,590,7,district,cogeneration,stairway,108.57,226,3.0,2.0
545000000,0,80.794,30,3728.0,1631,3,individual,gas,stairway,124.45,2,2.0,2.0
287000000,1,84.99,8,1641.0,2336,16,district,cogeneration,stairway,105.15,616,3.0,2.0
84500000,0,58.01,6,2716.0,2716,20,central,gas,corridor,76.68,90,2.0,1.0
325000000,0,91.89399999999999,10,524.0,470,6,individual,gas,stairway,125.84,34,3.0,2.0
135000000,0,84.91,17,203.0,288,1,individual,gas,stairway,106.91,138,3.0,2.0
73010000,0,59.94,12,295.0,298,2,individual,gas,stairway,80.25,76,3.0,1.0
114510000,0,84.34,11,1440.0,1780,16,individual,gas,stairway,114.6,510,3.0,2.0
227000000,0,84.97,8,2252.0,1895,17,individual,gas,stairway,106.74,69,3.0,2.0
266000000,1,59.59,13,1323.0,1114,14,individual,gas,stairway,84.14,162,3.0,1.0
355000000,1,84.74,9,280.0,280,2,individual,gas,stairway,102.2,280,3.0,2.0
225000000,0,58.55,5,,120,4,individual,gas,stairway,67.3,30,3.0,1.0
220000000,0,84.9902,2,4697.0,3462,49,individual,gas,stairway,111.19,1534,3.0,2.0
293000000,1,84.79,6,2328.0,2328,18,district,cogeneration,stairway,104.45,360,3.0,2.0
200000000,1,41.34,8,434.0,619,3,individual,gas,mixed,57.86,237,2.0,1.0
228000000,0,84.59,14,662.0,588,10,district,cogeneration,stairway,112.64,150,3.0,2.0
740000000,1,51.77,6,2080.0,1810,22,district,cogeneration,stairway,70.87,549,2.0,1.0
310000000,1,84.85,7,413.0,591,4,individual,gas,corridor,116.59,146,3.0,1.0
899000000,1,120.81,4,165.0,126,2,individual,gas,stairway,142.48,30,4.0,2.0
155000000,0,117.62,8,285.0,490,5,individual,gas,mixed,139.94,44,4.0,2.0
490000000,1,84.94,16,546.0,472,9,individual,gas,stairway,108.7,76,3.0,2.0
192500000,0,84.875,18,325.0,402,2,individual,gas,stairway,107.73,48,3.0,2.0
130000000,1,49.94,12,1999.0,2856,32,district,cogeneration,corridor,71.0,240,2.0,1.0
107000000,1,49.77,9,706.0,1313,9,district,cogeneration,corridor,67.36,408,2.0,1.0
995000000,1,137.09,21,1081.0,445,2,individual,cogeneration,stairway,174.2,45,3.0,2.0
405000000,1,105.93,4,782.0,800,6,district,cogeneration,stairway,131.68,70,4.0,2.0
350000000,1,84.94,15,212.0,263,2,individual,gas,stairway,112.23,1,3.0,2.0
418000000,0,149.5497,36,5755.0,3000,15,individual,gas,stairway,197.4,396,4.0,2.0
47500000,0,46.94,4,90.0,500,14,individual,gas,stairway,54.45,100,2.0,1.0
430000000,0,123.307,23,5755.0,3000,15,individual,gas,stairway,164.91,623,4.0,2.0
1230000000,1,106.06,3,1397.0,2161,34,district,cogeneration,corridor,127.38,503,4.0,1.0
150000000,0,80.57,18,,102,1,individual,gas,stairway,95.98,17,3.0,2.0
401000000,0,84.6528,22,4599.0,2752,14,individual,gas,stairway,114.16,270,3.0,2.0
276000000,0,84.9585,17,808.0,710,9,individual,gas,stairway,107.85,110,3.0,2.0
810000000,1,84.71,20,2615.0,2123,21,individual,gas,stairway,108.47,805,3.0,2.0
1210000000,1,72.51,4,4026.0,3590,99,central,gas,stairway,72.73,1490,3.0,1.0
545000000,1,114.57,7,2371.0,2921,24,individual,,stairway,141.41,498,4.0,2.0
380000000,1,59.54,18,329.0,314,4,individual,gas,corridor,82.23,72,3.0,1.0
555330000,0,109.277,31,3911.0,2369,21,,,stairway,145.14,0,3.0,2.0
320000000,1,59.88,5,2366.0,1971,28,individual,gas,stairway,85.56,115,3.0,1.0
148000000,0,59.99,13,481.0,799,6,district,cogeneration,stairway,79.59,494,3.0,1.0
200000000,0,130.905,18,513.0,589,4,individual,gas,stairway,147.78,128,4.0,2.0
215000000,1,65.56,6,1448.0,1047,9,district,cogeneration,corridor,87.35,105,3.0,1.0
295000000,1,59.96,10,827.0,686,13,individual,gas,stairway,76.83,124,3.0,1.0
470000000,1,112.897,15,380.0,258,4,individual,gas,stairway,139.18,15,4.0,2.0
835000000,1,84.5978,16,4580.0,3885,51,individual,gas,stairway,113.04,253,3.0,2.0
222000000,1,59.96,1,3384.0,3404,35,individual,gas,corridor,83.76,705,3.0,1.0
245000000,0,106.064,2,4697.0,3462,49,individual,gas,stairway,137.0,0,3.0,2.0
230000000,1,41.3,13,,1739,15,district,cogeneration,corridor,61.53,132,2.0,1.0
335000000,1,59.98,12,4804.0,3830,54,individual,gas,stairway,81.43,1195,3.0,2.0
982500000,1,84.96,21,1274.0,1082,12,individual,gas,stairway,116.27,175,3.0,2.0
